姓名,省/直辖市,市/区,医院,科室类别,科室,职称,教育职称,综合推荐热度,在线问诊量,擅长,个人网站总访问,个人网站总文章,个人网站总患者,微信诊后报道患者,总诊后报到患者,诊后服务星,诊治后患者数,随访中患者数
贾璞,北京,西城,北京友谊医院,外科,骨科,副主任医师,讲师,2.9,,颈腰椎疾病、脊柱骨折、骨转移瘤、骨质疏松,,,,,,,,
苏楠,北京,西城,北京友谊医院,外科,骨科,副主任医师,,2.8,,,,0篇,0位,0位,0位,,,
包利,北京,西城,北京友谊医院,外科,骨科,副主任医师,,2.8,,颈腰椎疾病、脊柱骨折及转移瘤、骨质疏松症,,,,,,,,
张良,北京,西城,北京友谊医院,外科,骨科,副主任医师,,2.8,,,,,,,,,,
尹合勇,北京,西城,北京友谊医院,外科,骨科,主治医师,,2.8,,,,,,,,,,
于浩淼,北京,西城,北京友谊医院,外科,骨科,住院医师,,2.8,,,,,,,,,,
郭宝平,北京,西城,北京友谊医院,外科,骨科,住院医师,,2.8,,,,,,,,,,
侍管,北京,西城,北京友谊医院,外科,骨科,住院医师,,2.8,,,,,,,,,,
王稼田,北京,西城,北京友谊医院,外科,骨科,住院医师,,2.8,,,,,,,,,,
田野,北京,西城,北京友谊医院,外科,泌尿外科,主任医师,教授,3.6,,泌尿外科常见与疑难疾病（肾上腺、肾、输尿管、膀胱、前列腺、尿道等疾病）的诊断及治疗；腔内手术治疗各种肿瘤，腹腔镜前列腺癌根治术、腹腔镜膀胱全切、腹腔镜肾癌根治术、腹腔镜肾部分切除术等，以及腔镜矫形手术，腹腔镜肾盂成型术、腔镜输尿管成型术等；肾脏移植，移植肾急、慢性排斥，肾移植后各种并发症的诊治。,,0篇,0位,0位,0位,,,
宋健,北京,西城,北京友谊医院,外科,泌尿外科,主任医师,副教授,3.9,,"泌尿外科疾病微创诊疗、健康教育和技能培训:
前列腺疾病(前列腺增生症的诊断、药物治疗以及经尿道微创手术，前列腺肿瘤的微创外科和药物治疗及治疗后康复指导)，
泌尿系统肿瘤（肾上腺肿瘤，肾脏肿瘤和膀胱肿瘤）诊断和以微创手术为主的个体化系统治疗，
排尿功能异常（包括女性复杂尿路感染的治疗，男性尿路感染导致的排尿异常的诊断和药物治疗），
肾积水（诊断和系统治疗）和泌尿外科疾病术前咨询及术后康复指导",,0篇,0位,0位,0位,2,1349例,804例
王文营,北京,西城,北京友谊医院,外科,泌尿外科,主任医师,副教授,3.9,,儿童及成人泌尿系结石的遗传代谢评估和微创手术；成人泌尿系统肿瘤的微创治疗（膀胱癌，前列腺癌，肾上腺肿瘤，肾癌和肾盂癌等）,,0篇,0位,0位,0位,3,366例,287例
李钧,北京,西城,北京友谊医院,外科,泌尿外科,主任医师,副教授,3.6,,"小儿肾结石微创治疗，代谢和遗传评估。
难治性输尿管狭窄、晚期肿瘤或放疗导致的输尿管梗阻、医源性输尿管损伤；复杂肾结石的纤维输尿管镜治疗。",,0篇,0位,0位,0位,,,
赵继懋,北京,西城,北京友谊医院,外科,泌尿外科,主任医师,教授,3.6,,在泌尿外科肿瘤，男科，男性不育和激素避孕，肾移植等方面进行基础和临床工作，特别是在排尿功能障碍的机理和临床治疗方面进行深入研究,,,,,,,,
郝钢跃,北京,西城,北京友谊医院,外科,泌尿外科,主任医师,教授,3.6,,"专业：泌尿系肿瘤及微创泌尿外科
擅长腹腔镜治疗泌尿生殖系统良性、恶性肿瘤，如肾癌、膀胱癌、前列腺癌、肾盂输尿管癌、睾丸肿瘤、肾上腺肿瘤等；擅长肾输尿管连接部梗阻、肾结石、输尿管结石及输尿管狭窄所致肾积水的微创治疗，擅长前列腺增生的微创治疗。",,0篇,0位,0位,0位,,,
肖荆,北京,西城,北京友谊医院,外科,泌尿外科,主任医师,副教授,3.5,,泌尿外科微创手术。泌尿系结石的各种微创治疗，泌尿腹腔镜微创技术，肾盂成型，前列腺癌，肾癌，膀胱癌，肾盂癌的微创手术治疗的新辅助化疗、免疫治疗。各种输尿管狭窄和肾积水的诊治，各种肿瘤晚期以及尿流改道术后输尿管狭窄的诊治。,,0篇,0位,0位,0位,,,
马麟麟,北京,西城,北京友谊医院,外科,泌尿外科,主任医师,教授,3.5,,肾移植术后免疫抑制剂的应用，及肾移植术后各种并发症的诊断治疗和术前术后血液透析治疗,,,,,,,,
杨培谦,北京,西城,北京友谊医院,外科,泌尿外科,主任医师,教授,3.5,,泌尿外科疾病及肾脏肿瘤的诊断及治疗,,,,,,,,
孙雯,北京,西城,北京友谊医院,外科,泌尿外科,副主任医师,副教授,3.5,,对移植肾急性排异反应的诊断和治疗、慢性移植肾肾病的预防有着独到研究，肾移植技术精湛,,,,,,,,
张道新,北京,西城,北京友谊医院,外科,泌尿外科,主任医师,副教授,3.5,,泌尿系统疾病的诊治，尤其是泌尿系统肿瘤的诊治,,0篇,0位,0位,0位,,,
丰琅,北京,西城,北京友谊医院,外科,泌尿外科,主任医师,讲师,3.5,,肾上腺肿瘤及肾脏疾病、膀胱肿瘤、前列腺增生,,0篇,0位,0位,0位,,,
吕文成,北京,西城,北京友谊医院,外科,泌尿外科,主任医师,教授,3.4,,泌尿外科常见与疑难疾病（肾上腺、肾、输尿管、膀胱、前列腺、尿道等疾病）的诊断及治疗；泌尿生殖系统肿瘤的诊断及治疗；肾脏移植,,,,,,,,
林俊,北京,西城,北京友谊医院,外科,泌尿外科,主任医师,,3.4,,"肾移植术后移植肾急性排斥、移植肾功能恢复延迟、慢性移植肾功能不全等短期和长期并发症的处理和个体化免疫抑制治疗方案的制定。
慢性肾功能衰竭肾脏替代治疗相关治疗。
血液透析急慢性并发症处理。
外科手术前后血液透析替代治疗方案选择和移植肾功能衰竭后血液透析替代治疗。",,0篇,0位,0位,0位,,,
郭宇文,北京,西城,北京友谊医院,外科,泌尿外科,主任医师,副教授,3.4,,泌尿外科常见与疑难疾病的诊断及治疗；尤其是泌尿系肿瘤、结核的诊断及治疗,,,,,,,,
陈思阳,北京,西城,北京友谊医院,外科,泌尿外科,主任医师,,3.4,,泌尿系肿瘤和前列腺癌的诊治和微创手术治疗,,0篇,0位,0位,0位,,,
尚东浩,北京,西城,北京友谊医院,外科,泌尿外科,主任医师,副教授,3.4,,前列腺疾病、泌尿系统结石的诊断及微创治疗，对泌尿外科疑难病例诊断也有丰富的临床经验。,,0篇,0位,0位,0位,,,
唐雅望,北京,西城,北京友谊医院,外科,泌尿外科,主任医师,教授,3.4,,肾脏移植,,,,,,,,
郭宏波,北京,西城,北京友谊医院,外科,泌尿外科,副主任医师,,3.4,,肾脏移植,,,,,,,,
沈洪亮,北京,西城,北京友谊医院,外科,泌尿外科,副主任医师,,3.4,,肾癌、膀胱癌、前列腺癌手术治疗，前列腺增生微创治疗、激光、等离子前列腺剜除术，泌尿系结石微创治疗,,0篇,0位,0位,0位,,,
刘志,北京,西城,北京友谊医院,外科,泌尿外科,主任医师,副教授,3.4,,"泌尿外科常见与疑难疾病（肾上腺,肾,输尿管,膀胱,前列腺,尿道等疾病）的诊断及治疗；肾积水,肾脏肿瘤等,肾脏移植",,,,,,,,
王金铭,北京,西城,北京友谊医院,外科,泌尿外科,主任医师,副教授,3.4,,泌尿外科结石及超声影像诊断研究，泌尿外科疾病的诊断治疗,,,,,,,,
朱一辰,北京,西城,北京友谊医院,外科,泌尿外科,副主任医师,,3.4,,肾癌、肾盂输尿管癌、膀胱癌的规范化治疗，泌尿系统恶性肿瘤的化疗；男性生殖系统肿瘤；男性性功能障碍；勃起功能障碍；早泄；男性更年期综合症,,0篇,0位,0位,0位,,,
张峰波,北京,西城,北京友谊医院,外科,泌尿外科,主任医师,,3.3,,泌尿系统肿瘤、前列腺增生，前列腺癌，难治性前列腺癌全程精准管理。,,0篇,0位,0位,0位,,,
李军,北京,西城,北京友谊医院,外科,泌尿外科,副主任医师,,3.3,,膀胱肿瘤及前列腺癌的诊治。在膀胱全切术，尿流改道和前列腺癌根治术有丰富的手术经验。,,0篇,0位,0位,0位,,,
王磊,北京,西城,北京友谊医院,外科,泌尿外科,副主任医师,,3.3,,泌尿系统肿瘤，肾结石 前列腺疾病,,0篇,0位,0位,0位,,,
李炫昊,北京,西城,北京友谊医院,外科,泌尿外科,副主任医师,,3.2,,前列腺增生微创手术，前列腺癌精准穿刺及微创手术，泌尿系肿瘤微创治疗,,0篇,0位,0位,0位,,,
吉正国,北京,西城,北京友谊医院,外科,泌尿外科,副主任医师,讲师,3.2,,泌尿系肿瘤、前列腺增生、泌尿系结石诊疗，如对肾细胞癌、肾盂癌、输尿管癌、膀胱癌、前列腺癌、前列腺增生的诊治。擅长腹腔镜手术，如腹腔镜肾癌根治、保留肾单位肾部分切除，腹腔镜肾上腺肿瘤切除，腹腔镜肾输尿管全长切除术，腹腔镜前列腺癌根治等。对老年男性前列腺增生患者，采用等离子或激光剜除术，疗效确切、满意。输尿管软镜或经皮肾镜治疗泌尿系结石有着丰富经验。对男性梗阻性不育症的显微镜手术及精囊镜诊治血精有独到体会。,,0篇,0位,0位,0位,,,
张磊,北京,西城,北京友谊医院,外科,泌尿外科,副主任医师,,3.2,,擅长尿毒症患者血液透析诊治及血管通路建立。,,,,,,,,
杜源,北京,西城,北京友谊医院,外科,泌尿外科,主治医师,讲师,3.2,,婴幼儿及儿童泌尿系结石 成人泌尿系结石 前列腺增生 前列腺肿瘤,,0篇,0位,0位,0位,,,
佟昕,北京,西城,北京友谊医院,外科,泌尿外科,主治医师,,3.2,,,,,,,,,,
张彩祥,北京,西城,北京友谊医院,外科,泌尿外科,主治医师,,3.2,,,,,,,,,,
朱熹,北京,西城,北京友谊医院,外科,泌尿外科,副主任医师,讲师,3.2,,肾脏、肾上腺、膀胱、前列腺良恶性肿瘤的微创手术和个体化系统治疗,,0篇,0位,0位,0位,2,36例,31例
仇炜,北京,西城,北京友谊医院,外科,泌尿外科,副主任医师,副教授,3.2,,泌尿系肿瘤、前列腺增生等常见泌尿外科疾病的诊断及微创治疗，同时在尿毒症血液透析和肾移植围手术期管理方面经验丰富。,,0篇,0位,0位,0位,,,
宁晨,北京,西城,北京友谊医院,外科,泌尿外科,副主任医师,,3.2,,泌尿系肿瘤、结石、微创治疗,,0篇,0位,0位,0位,,,
许永德,北京,西城,北京友谊医院,外科,泌尿外科,副主任医师,,3.1,,泌尿外科肿瘤、结石、感染等诊断及微创治疗。,,0篇,0位,0位,0位,,,
王强,北京,西城,北京友谊医院,外科,泌尿外科,主任医师,,3.1,,"泌尿外科微创手术：腹腔镜、经皮肾镜、输尿管镜、电切镜等；肾脏，膀胱，前列腺微创手术治疗；肾移植，移肾联合移植，二型糖尿病合并糖尿病肾病的治疗和术后管理.
在肾结核保肾治疗方面积累了较为丰富的临床经验，自己研发：结核性输尿管狭窄内切开术，结核病灶清除术。",,0篇,0位,0位,0位,,,
庞银香,北京,西城,北京友谊医院,外科,泌尿外科,副主任医师,,3.0,,腹腔镜、电切镜、输尿管镜等微创手术治疗,,,,,,,,
杨博宇,北京,西城,北京友谊医院,外科,泌尿外科,住院医师,,2.9,,诊治前列腺增生，前列腺癌，泌尿系结石，尿路感染等泌尿外科相关疾病,,0篇,0位,0位,0位,,,
陈美元,北京,西城,北京友谊医院,外科,泌尿外科,副主任医师,,2.9,,,,,,,,,,
曹锐,北京,西城,北京友谊医院,外科,泌尿外科,副主任医师,,2.9,,,,,,,,,,
苏书光,北京,西城,北京友谊医院,外科,泌尿外科,副主任医师,,2.8,,泌尿系结石的诊治,,0篇,0位,0位,0位,,,
胡新一,北京,西城,北京友谊医院,外科,泌尿外科,主治医师,,2.8,,,,,,,,,,
陈永骞,北京,西城,北京友谊医院,外科,泌尿外科,主治医师,,2.8,,,,,,,,,,
韩天栋,北京,西城,北京友谊医院,外科,泌尿外科,主治医师,,2.8,,,,,,,,,,
龚民,北京,西城,北京友谊医院,外科,胸外科,主任医师,教授,3.4,,胸外科肺部病变及肿瘤，食管及贲门部疾病，胸腔镜及胸部小切口的微创手术,,,,,,,,
高志,北京,西城,北京友谊医院,外科,胸外科,主任医师,副教授,4.7,,肺癌、肺结节、纵膈肿瘤、气胸胸腔镜微创（单孔）手术治疗，食管癌、贲门癌的手术治疗，肺癌术前术后化疗,,0篇,0位,0位,0位,3,515例,335例
李杰,北京,西城,北京友谊医院,外科,胸外科,主任医师,教授,4.3,,擅长胸部微创外科手术，开展了单孔胸腔镜下肺叶切除术、全腔镜食管癌三切口手术、肺叶双袖状切除术和胸部肿瘤侵犯大血管的高难度胸外科手术。在肺癌、食管癌、贲门癌、胸腺瘤、纵隔肿瘤及胸壁肿瘤的诊疗、手术和术后综合治疗方面具有丰富的经验。,,0篇,0位,0位,0位,3,1158例,782例
崔永,北京,西城,北京友谊医院,外科,胸外科,主任医师,副教授,3.6,,肺癌、食管癌、纵隔肿瘤、气胸等胸外科疾病的微创手术治疗，特别是肺结节的诊断和治疗。,,0篇,0位,0位,0位,1,108例,96例
田锋,北京,西城,北京友谊医院,外科,胸外科,主任医师,副教授,3.5,,普胸外科、肺癌、食管癌、纵膈肿瘤等胸部肿瘤的综合治疗,,,,,,,,
常栋,北京,西城,北京友谊医院,外科,胸外科,主任医师,副教授,3.5,,普胸外科疾病，尤其是食管癌、肺癌等胸部肿瘤微创手术、综合治疗及快速康复。,,0篇,0位,0位,0位,,,
胡健,北京,西城,北京友谊医院,外科,胸外科,主任医师,,3.4,,普胸外科疾病，胸部肿瘤（肺癌、食管癌）综合治疗,,0篇,0位,0位,0位,,,
王京,北京,西城,北京友谊医院,外科,胸外科,副主任医师,,3.3,,肺癌、食管癌、纵膈肿瘤的微创手术、化疗、靶向、免疫等现代化综合治疗方面。,,0篇,0位,0位,0位,,,
李浩,北京,西城,北京友谊医院,外科,胸外科,副主任医师,,3.2,,肺、上消化道、纵膈病变的诊治、胸部肿瘤的治疗,,,,,,,,
林昌锦,北京,西城,北京友谊医院,外科,胸外科,副主任医师,,3.2,,肺部肿瘤、食管肿瘤、纵隔疾病的外科治疗；微创胸部外科手术，包括：胸腔镜、纵隔镜手术；胸部肿瘤的化疗及综合治疗,,0篇,0位,0位,0位,,,
王志成,北京,西城,北京友谊医院,外科,胸外科,副主任医师,,3.2,,普胸外科，肺癌，食管癌，慢性阻塞性肺疾病,,,,,,,,
佟玉筠,北京,西城,北京友谊医院,外科,胸外科,副主任医师,,3.2,,胸部肿瘤及其它疾病的外科治疗并综合治疗,,,,,,,,
胡牧,北京,西城,北京友谊医院,外科,胸外科,副主任医师,,3.1,,"胸腔镜微创手术及射频消融微创手段治疗中晚期肺癌
放化疗及靶向治疗晚期肺癌，重症肌无力、胸腺瘤、食管疾病的微创手术治疗",,0篇,0位,0位,0位,,,
王纪文,北京,西城,北京友谊医院,外科,胸外科,主治医师,,3.0,,肺癌，食管癌，纵膈肿瘤的诊治,,0篇,0位,0位,0位,,,
段新春,北京,西城,北京友谊医院,外科,胸外科,住院医师,,2.9,,肺部小结节，肺癌，食管癌，纵膈肿瘤的诊断，治疗及围手术期管理。自发性气胸，肺结核，支气管扩张的外科处理。,,0篇,0位,0位,0位,,,
李铁铮,北京,西城,北京友谊医院,外科,胸外科,住院医师,,2.9,,肺癌、食管癌、纵隔肿瘤、肺良性肿瘤及气胸疾病的诊断与微创治疗；肺部小结节、磨玻璃结节（GGO）的诊断与个体化治疗。,,0篇,0位,0位,0位,,,
胥凯凯,北京,西城,北京友谊医院,外科,胸外科,主治医师,,2.9,,普胸外科疾病诊治；胸腔镜微创手术；肺部非血管介入微创技术，包括肺部小结节术前精准定位、肺部病灶穿刺活检、肺恶性肿瘤射频消融术及放射性粒子植入等。,,0篇,0位,0位,0位,,,
马云雷,北京,西城,北京友谊医院,外科,胸外科,主治医师,,2.8,,,,0篇,0位,0位,0位,,,
陈学明,北京,西城,北京友谊医院,外科,血管外科,副主任医师,,3.2,,"对主动脉瘤、肢体缺血、大动脉炎、颅外阻塞性脑血管疾病、布加综合征及静脉血栓性疾病具有较深研究,尤其是对各种血管疑难病例的诊治和高难度血管手术具有较深造诣。",,0篇,0位,0位,0位,,,
于宏志,北京,西城,北京友谊医院,外科,血管外科,主治医师,,3.5,,下肢动脉硬化闭塞症，主动脉夹层，腹主动脉瘤，下肢深静脉血栓形成，下肢静脉曲张，糖尿病足，肠缺血性疾病，肠系膜动脉夹层，肠系膜动脉栓塞，内脏动脉瘤，颈动脉狭窄，透析通路维护，慢性静脉性溃疡,,0篇,0位,0位,0位,,,
张喆,北京,西城,北京友谊医院,外科,血管外科,副主任医师,讲师,3.4,,下肢动脉闭塞性疾病，下肢静脉曲张，胸腹主动脉瘤，主动脉夹层，下肢静脉血栓，肺栓塞，内脏血管疾病,,0篇,0位,0位,0位,,,
冯海,北京,西城,北京友谊医院,外科,血管外科,主任医师,,3.3,,腹主动脉动脉瘤 主动脉夹层动脉瘤 胸主动脉动脉瘤 下肢动脉粥样硬化闭塞症 颈动脉狭窄 下肢深静脉血栓形成 大隐静脉曲张 布加综合征 透析用动静脉内瘘建立等等,,0篇,0位,0位,0位,,,
